sofifa_id, long_name, overall, potencial
220697,James Maddison,71.75,81.625
220829,Ernesto Torregrossa,67.0,70.0
220872,Greg Kiltie,62.75,71.0
221167,Cameron Dummigan,61.375,69.75
221443,Samuel Laryea Mensiro,61.0,62.0
222400,Harry Winks,70.25,79.75
222573,Andrés Felipe Tello Muñoz,67.375,77.5
222639,Roberto Fabián Ramírez,61.625,72.0
222645,Leonel López González,63.5,68.75
222878,Tyler Walker,63.125,74.625
222994,Marvelous Nakamba,71.5,76.375
223402,Emre Taşdemir,68.5,75.875
223641,Timo Baumgartl,70.5,78.5
223694,Erik Marxen,63.125,64.75
223746,Greg Alexander James Stewart,65.75,67.0
223926,Samuel Christopher Bastien,68.0,77.75
224088,Nigel Alfred Steven Atangana,59.875,60.625
224461,Walter Iván Alexis Montoya,68.125,72.5
224869,Unai Bustinza Martínez,70.875,75.375
224987,Ivan Provedel,66.5,72.125
225533,Chris Vianney Bedia,64.625,71.125
190033,David Webster,57.75,59.375
195480,Conor Gerard McLaughlin,65.25,67.625
199047,Daniel Corcoran,58.5,59.625
200855,George Baldock,66.375,71.375
201527,Ryan Johnson Laursen,63.5,67.375
202771,Joseph Peter Newell,65.25,70.125
203430,George Edward Ray,58.875,65.5
203491,Aiden Anthony O'Brien,64.0,68.25
203809,Aaron Jordan Pierre,62.5,68.25
204007,Thomas Andrew Nichols,59.25,62.5
204095,Ryan Oliver Jackson,62.5,64.25
205054,Kal Naismith,63.5,66.875
206170,Jordan Robert Turnbull,62.75,70.125
206555,Christy Pym,62.0,70.125
209423,Mathieu Michel,68.625,71.5
211117,Bamidele Alli,77.375,86.125
211791,Martin Konczkowski,64.625,68.375
211978,Seán Hoare,60.875,67.375
212753,Stefan Mauk,62.375,68.75
212973,Marko Marić,63.375,73.0
213732,Aleksandr Selikhov,70.25,75.25
213841,Victor Lekhal,63.5,70.0
214680,Gauthier Gallon,63.75,67.875
214906,Andrew Hughes,63.375,66.875
215441,Serhou Yadaly Guirassy,69.125,78.375
215570,Glen Rea,62.625,71.125
215855,Ben Purrington,62.0,72.625
216282,Raphael Framberger,63.875,72.25
216467,Jack Payne,64.5,70.75
216478,Jonathan Mitchell,60.5,69.875
220045,Connor Mahoney,64.5,75.875
220057,Harry George Lennon,60.875,65.375
220191,Marcelo Amado Djaló Taritolay,63.625,69.0
220570,Jan Bednarek,68.125,77.5
220584,Viljar Røsholt Myhra,59.375,68.5
220862,Jordan Hugill,66.125,69.875
220883,Rafael Santos Borré Maury,72.875,80.25
220944,Joseph Charles Wildsmith,63.25,72.875
221197,Fred Onyedinma,64.25,72.5
221714,Alfredo José Morelos Aviléz,68.25,78.125
221756,이광혁 李光赫,64.875,73.125
222079,Josh Onomah,67.375,80.375
222429,Adrián Andrés Cubas,70.875,79.625
223011,François-Joseph Sollacaro,57.625,63.75
223407,Moslem Al Freej,62.125,62.375
223593,Marcelo Javier Correa,66.0,69.0
223595,John-Patrick Strauß,61.875,70.5
224067,Jeppe Theis Tverskov,64.75,70.5
224250,Damian Roßbach,65.125,69.5
224371,Jarrod Bowen,66.375,77.375
224440,Julian Pollersbeck,65.5,73.375
224442,Bingourou Kamara,67.375,76.625
224459,Víctor Ezequiel Salazar,67.625,72.125
224509,Ulises Rivas Gilio,65.0,74.375
224796,Jorge Agustín Rodríguez,67.0,75.125
224875,Bonke Innocent,63.75,72.75
224933,Kevin Lasagna,71.5,75.0
224970,Jean-Luc Mamadou Diarra Dompé,68.125,73.875
225100,Joseph Gomez,72.75,83.5
225508,Eric Bertrand Bailly,76.75,82.125
191437,Ali Ibrahim Al Mazyadi,61.0,61.0
193087,Piotr Tomasik,63.5,63.875
200898,Alistair Crawford,64.375,66.875
202866,Gabriel Nicolás Mezquida Sero,64.125,67.0
203439,Matteo Tosetti,65.5,68.5
207926,Andreas Christopher Linde,65.125,71.75
207956,Pelly Ruddock Mpanzu,62.625,67.875
208534,Alfie Mawson,67.875,75.5
208806,Morgan Fox,63.5,69.625
209333,Christopher Maxwell,64.625,67.625
209359,Brandon O'Neill,64.625,69.5
209364,Corey Edward Brown,61.25,65.125
210134,Mohammed Abdulhakem Al Fatil,63.25,67.0
210646,André Ibsen Rømer,65.0,69.75
211141,Nawaf Al Sabhi,61.875,62.875
211515,Pierluigi Gollini,70.125,78.0
211707,Paul McGinn,62.625,64.5
212099,Sondre Buskerud Tronstad,63.375,70.75
212104,Jaime Gómez Valencia,65.0,68.375
212118,Matthew Grimes,66.375,74.875
212454,Callum O'Dowda,66.0,72.875
212971,Nooh Ibrahim Mousa Al-Mousa,60.5,62.75
213093,Jack Clisby,60.25,62.875
213281,Paulo Retre,61.5,64.875
213502,Robert Cornwall,57.875,64.25
213543,Kasper Pedersen,63.125,67.625
214354,Dairon Estibens Asprilla Rivas,63.75,66.125
214525,David Richards,57.0,62.0
214641,Scott Tanser,60.625,65.875
215213,Axel Wilfredo Werner,66.125,76.125
216481,Jake Cooper,66.0,74.125
219594,Andrea Barberis,65.875,71.75
219871,Jimmy Gerardo Medranda Obando,66.25,71.5
220493,Antonio Barreca,69.0,76.75
220621,Mohamed Saïd Benrahma,68.75,75.875
220964,Morten Ågnes Konradsen,61.5,70.25
221531,Marko Maroši,60.0,64.375
221605,Alexander Thomas Jeremejeff,63.625,68.25
221767,최경록 崔琼罗,62.75,69.375
222256,Edward James Bishop,64.75,73.25
222382,Luis Gerardo Chávez Magallón,61.625,70.125
223138,Anthony Briançon,68.5,73.875
223427,Lukas Jäger,62.625,67.5
223596,Smail Prevljak,65.0,73.25
224095,Nolan Mbemba,62.5,70.5
224315,Luca Rudolf Paganini,66.125,69.5
224444,Haris Belkebla,67.375,73.0
224494,Rico Henry,66.625,78.0
225128,Gennaro Acampora,62.0,68.125
225182,Jarlan Junior Barrera Escalona,69.75,79.0
225368,Babacar Guèye,63.25,67.5
225439,Rolando Mandragora,68.875,79.75
225507,Pol Llonch Puyaltó,66.875,72.0
225562,Martín Merquelanz Castellanos,65.5,72.0
190620,Daniel Kenny Andrew,62.125,64.0
202881,Keith Buckley,58.125,60.875
203292,Oliver Turton,61.0,65.125
205072,Daniel Alexander Pedersen,62.875,66.625
206089,Cameron Alexander McGeehan,62.5,71.75
206114,Mats Kristoffer Olsson,68.625,76.25
210149,Mohammed Yahya Majrashi,58.125,60.25
210898,Abdullah Al Fahad,60.125,64.25
211009,Darragh Lenihan,65.25,72.875
211152,Madallah Ali Al-Olayan,58.75,65.25
211966,Mahlon Beresford Baker Romeo,63.875,71.75
212513,Hakeeb Adeola Jerome Adelakun,61.375,70.75
212682,Bryn Andrew Morris,59.375,71.0
213871,Kasper Junker,62.875,68.625
214896,Paul Philip Mullin,58.375,62.625
215638,Liam Lindsay,62.75,71.375
216226,Alexander George Kenyon,58.875,61.25
219449,Mirnes Pepić,61.75,71.75
220509,Lorenzo Venuti,65.5,73.625
220894,George Thomas,60.25,71.375
222405,Liam Mark Kinsella,60.75,69.75
223744,Stephen Paul Dooley,59.75,62.625
223810,George Thomas Maris,57.75,68.0
224297,Alexander Joseph Gersbach,63.5,73.25
202693,Matt Davidson Rider Crooks,62.625,69.5
203504,Aaron Joshua Amadi-Holloway,58.375,62.75
210548,Leonardo Capezzi,65.875,74.0
211203,Samuel Patrick Robert Long,58.625,64.375
212018,구자룡 具滋龙,66.5,69.875
214877,Henrik Rørvik Bjørdal,64.125,71.875
215425,Filip Filipos Lars Sachpekidis,59.5,70.625
216154,Jordan Elsey,61.125,65.75
218591,Sean Martin Long,58.375,65.75
219293,Michał Helik,66.125,72.375
219392,Alex Arthur Rufer,57.875,65.125
220534,Sebastiano Luperto,64.375,74.0
220665,Gregory Kwesi Wüthrich,62.75,71.125
220805,Alex Stik Castro Giraldo,65.75,69.875
221322,Eoghan O'Connell,61.25,70.0
221369,Khalid Hussain Al Kabi,61.625,64.0
221488,Ryan Hollingshead,65.375,67.0
221538,William John Robert Nightingale,59.75,68.875
222109,Christopher Cadden,63.0,71.5
223186,Jens Jakob Dyhr Thomasen,59.75,69.75
223727,Craig MacGillivray,62.5,68.375
223885,Alexander Nübel,65.125,77.125
224300,Hubert Matynia,62.875,68.75
224336,Taras Wiktorowicz Romanczuk,65.25,67.5
224378,Mattia Bani,64.375,69.75
224842,Greg Docherty,60.875,72.125
224915,Scott Wright,59.25,69.75
167512,Shaun James Whalley,63.0,63.5
202125,Jack Bonham,57.625,64.625
211021,Per Kristian Worre Bråtveit,65.375,74.0
212990,Callum Jason Noel Camps,62.125,69.75
215247,Marcus Højriis Ingvartsen,64.875,72.0
218658,Dominic Iorfa,66.875,74.75
219990,Vebjørn Hoff,63.5,71.375
220620,Florent Hadërgjonaj,68.5,74.5
220708,Brandon Joel Gaetano Borrello,63.625,71.0
221141,Amadou Bakayoko,60.125,70.0
221479,Dominic Calvert-Lewin,67.75,76.75
221600,Matthew Clarke,65.625,77.125
221737,Yairo Yesid Moreno Berrío,64.0,71.75
222329,Mateusz Wdowiak,60.75,67.25
222562,Rúnar Alex Rúnarsson,63.125,72.5
223107,Muammer Zülfikar Yıldırım,65.625,68.125
223143,Ulisses Alexandre Garcia Lopes,65.125,74.125
223329,Andrea Conti,70.375,76.375
223867,Andreas Gruber,64.375,70.5
223868,Tobias Schützenauer,58.875,67.0
223933,Håkan Gustaf Nilsson,61.375,71.875
224388,Jefferson José Gómez Genes,63.625,74.125
225072,Zak Vyner,60.875,69.75
225375,Konrad Laimer,69.75,78.125
225523,Íñigo Lekue Martínez,70.625,75.5
212170,Mikkel Desler,62.5,70.0
212287,Andreas Beyer Maxsø,64.75,71.75
213127,Aaron Joseph McGowan,58.625,67.75
215502,Bartłomiej Drągowski,69.875,81.75
215540,Gilli Rólantsson Sørensen,60.875,64.0
216003,Bartosz Kapustka,67.0,75.5
219216,Joshua Dean Windass,64.5,70.125
221491,Nico Elvedi,71.125,80.125
221705,Kyle Michael Dempsey,62.0,72.375
221772,Abdulaziz Ali Al Bishi,62.375,66.625
222095,Callum Alex David Burton,57.25,69.875
222319,Jeison Andrés Angulo Trujillo,62.625,71.875
222840,Coly Racine,65.5,75.25
222937,Ben Easton Close,60.375,71.0
224179,Borja Iglesias Quintas,71.25,75.375
224301,Karol Świderski,62.25,70.375
224770,Scott Connor Kashket,59.5,69.5
210367,Jordan Roy Tillson,58.0,62.0
210924,Abdulrahman Al Barakah Eda,59.875,62.0
213693,Joe Rothwell,60.875,67.625
221394,Rayan Al Mousa,57.125,62.875
222930,Tarkan Serbest,63.5,68.0
224483,Mathias Greve,60.375,68.375
220028,Samuel Ayomide Adekugbe,63.25,70.25
224361,Andy Cannon,60.125,69.125
225051,Benjamin Warland,56.25,65.875
225498,Jack Levi Sutton,54.75,61.875
220635,Tom George Sawyer Conlon,57.875,65.5
221370,Mohammed Ibrahim Al Burayk,66.5,70.875
223969,James Charles Jones,58.25,67.0
225024,Mason Holgate,68.125,77.625
219795,Joel Coleman,58.375,69.25
222870,George Iain Cooper,58.0,70.375
223091,Regan Donelon,54.25,63.125
223905,Perry Ng Tian-Hee,56.625,65.25
222557,Justen Glad,63.5,73.25
222947,Thomas Christopher Davies,57.5,61.75
